doc_id,text,p_green,u,llm_green_suggested,llm_confidence,llm_rationale,is_green_human,notes
32979,"1. An electric power selling system comprising: a plurality of power generators respectively provided for a plurality of houses, each of plurality of power generators generates electric power; and a plurality of voltage conversion devices each of which is connected with a corresponding one of the power generators and a distribution line provided between the houses and which is configured to convert output voltage of the corresponding one of the power generators into variable voltage for electric power selling, the plurality of voltage conversion devices respectively provided for the plurality of houses, wherein the electric power selling system further comprises a transmitter connected with the distribution line, the transmitter being configured to measure voltage of the distribution line and to supply the plurality of voltage conversion devices with an instruction value obtained based on the measured voltage value, and wherein each of the voltage conversion devices has a set of candidate voltage values that respectively correspond to voltage steps of equal voltage amount from a lowest one of the candidate target voltage values, each of the voltage conversion devices selects, when receiving the instruction value, a target voltage value which is higher than and closest to the instruction value and converts the output voltage of the corresponding one of the power generators into the voltage for electric power selling based on the selected target voltage value.",0.5040575735885541,0.9918848528228918,,,,,
29690,"1. A network architecture comprising: a plurality of lower level managed switching elements for forwarding network data to a plurality of machines comprising a first group of machines that are associated with a first logical datapath set and a second group of machines that are associated with a second logical datapath set, wherein the first and second logical datapath sets define first and second logical switching elements respectively; a plurality of higher level managed switching elements for processing network data received from the plurality of lower level managed switching elements, a set of controller instances for controlling the lower and higher level managed switching elements to implement the first and second logical datapath sets by:",0.4959112124288522,0.9918224248577044,,,,,
37110,"1. An illumination device comprising: a discrete driver module comprising (i) circuitry for supplying power to and controlling at least one light-emitting diode, and (ii) a connector for electrically connecting to a source of power; a discrete lighting module configured for electrical connection to but otherwise physically separate from the driver module, the lighting module comprising (i) at least one light-emitting diode, (ii) a mechanism for mounting the lighting module within a recessed-can lighting fixture, and (iii) a temperature sensor for measuring a temperature of the at least one light-emitting diode, wherein the driver module and the lighting module are collectively sized to fit within the recessed-can lighting fixture.",0.5041372295839937,0.9917255408320127,,,,,
25750,"1. A graphene-based electronic apparatus, comprising: a first electrode that includes: a layer of pseudo-capacitive material in contact with the three-dimensional open-cell graphene structure, wherein a surface area of the three-dimensional open-cell graphene structure is greater than a surface area of the metal foam substrate.",0.5041864597732257,0.9916270804535485,,,,,
46477,"1. A vehicle brake system comprising: a hydraulic brake device having a master cylinder for generating a base hydraulic pressure corresponding to a manipulation amount of a braking manipulation member, a pump for generating a controlled hydraulic pressure, and a hydraulic control unit configured to add a base hydraulic brake force corresponding to the base hydraulic pressure and a controlled hydraulic brake force corresponding to the controlled hydraulic pressure, the hydraulic control unit further configured to control the hydraulic brake device to apply the added brake forces to wheels; a regenerative brake device for applying a regenerative brake force to driving wheels which are included in the wheels, the regenerative brake device comprising a generator motor for driving the driving wheels and for generating the regenerative brake force applied to the driving wheels; wherein the wheels are four wheels including two front wheels and two rear wheels, the driving wheels being selected as the two front wheels or the two rear wheels; and a brake control device configured to cooperatively control the hydraulic brake device and the regenerative brake device; wherein the brake control device includes: a driver target brake force calculation section for calculating a driver target brake force for each wheel corresponding to the manipulation amount of the braking manipulation member; a compensation brake force setting section for enabling the brake control device to set compensation brake forces for the respective wheels independently of the driver target brake force; a selection compensation section for selecting a larger one of the driver target brake force and the compensation brake force for each wheel and for subtracting the base hydraulic brake force from the selected one brake force to set a compensated target brake force for each wheel; and a distribution control section configured to control the compensated target brake force for each wheel to be distributed to the controlled hydraulic brake force provided by the hydraulic brake device for each wheel and the regenerative brake force provided by the regenerative brake device for each driving wheel; wherein the distribution control section includes: a left right comparison section for comparing a right side sum made by adding the compensated target brake forces for the front and rear wheels on a right side with a left side sum made by adding the compensated target forces for the front and rear wheel on a left side, each of the compensated target brake forces being calculated by the selection compensation section; a left right equal-time distribution control section being operable when the right side sum and the left side sum are equal, for applying to the generator motor a demand regenerative brake force which is obtained by the addition of the compensated target brake forces for the four wheels, acquiring an executed regenerative brake force which was generated by the generator motor, and subtracting a value which is obtained by dividing the executed regenerative brake force by four, from each of the compensated target brake forces for the four wheels to set respective differences as the respective controlled hydraulic brake forces applied by the hydraulic brake device for each wheel; and a left right unequal-time distribution control section being operable when the right side sum and the left side sum differ, for applying to the generator motor a demand regenerative brake force which is obtained by doubling a smaller one of the right side sum and the left side sum, acquiring the executed regenerative brake force which was generated by the generator motor, and subtracting a value which is obtained by dividing the executed regenerative brake force by four, from each of the compensated target brake forces for the four wheels to set respective differences as the respective controlled hydraulic brake forces applied by the hydraulic brake device for each wheel.",0.5043090791866564,0.9913818416266873,,,,,
40057,"1. A light source device, comprising: an excitation light source providing an excitation light; a wavelength conversion device located remotely from the excitation light source, including a wavelength conversion material for converting the excitation light into a converted light; a light introducing device for directing the excitation light onto the wavelength conversion material; and a light collecting device for collecting the converted light from the wavelength conversion material, wherein the light collecting device includes a first reflecting device for changing a traveling direction of the converted light toward an output port, wherein the light introducing device is an area surrounded by the first reflecting device which has different transmission and reflection properties than the first reflecting device, the area of the light introducing device being different from the output port, wherein an etendue of the light introducing device is less than or equal to ¼ of an etendue of the light collecting device.",0.4955169827583491,0.9910339655166982,,,,,
20313,"1. A process for the preparation of a cyclopropane derivative of Formula (I), by reacting an olefin of Formula (II), with a carbene of the formula:CR R R R R R R R R R in the presence of copper metal or copper oxide, wherein the process is a continuous process.",0.4954433167063814,0.9908866334127628,,,,,
10166,"1. A method for switching a power semiconductor device which includes first emitter/collector and base contact regions on a first surface of a semiconductor die, and second emitter/collector and base contact regions on a second surface of the die; wherein the emitter/collector regions both have a first conductivity type, and the base contact regions and the semiconductor die all have a second conductivity type; comprising the steps: in the ON state, when an external voltage difference applied between the first and second emitter/collector regions has a polarity such that the first and second emitter/collector regions can act as collector and emitter respectively, flowing base current through the first base contact region, but substantially not through the second base contact region; and in the OFF state, not flowing external current through either of the base contact regions; whereby bidirectional switching is achieved with an on-state voltage drop which is less than a diode drop between the semiconductor die and a respective one of the emitter/collector regions.",0.5045603305794903,0.9908793388410193,,,,,
35040,"1. A washing process for a top-loading laundry machine, the laundry machine including an impeller; a wash tub; at least one of a mechanical and an electric drive element for driving said impeller and said tub; a tank encircling said wash tub; and a reservoir in fluid communication with said tank and disposed below said tank and said wash tub and arcuately encircling said at least one of a mechanical and an electric drive element from one side thereof at least to an opposite side thereof, the washing process comprising the steps of:",0.5045603757705489,0.9908792484589022,,,,,
19894,"1. A product comprising a set of discrete units, the set of discrete units being reversibly assembled, or reversibly assemblable, into a structure, wherein: the units in the set are reversibly assembled, or are reversibly assemblable, into the structure according to a lattice geometry, wherein the units, when assembled according to the lattice geometry, together comprise a stretch-bend coupled material; a majority of the discrete units are each reversibly connected, or are reversibly connectable, to at least two other units in the set according to the lattice geometry; and wherein, in response to greater than minimal loading of the structure, a reversible deformation of at least part of the structure occurs.",0.49538036868695495,0.9907607373739099,,,,,
7600,"1. A valve train control device for use in a reciprocating piston internal combustion engine having a camshaft with a primary cam lobe defining a primary cam lobe profile constructed to directly or indirectly translate camshaft rotational motion into linear motion of a corresponding valve in accordance with the profile, the device comprising: a primary cam follower positioned in an operational path between the primary cam lobe and the corresponding valve, the primary cam follower constructed to follow the primary cam lobe; a secondary cam lobe projecting from the camshaft; a secondary cam follower constructed to follow the secondary cam lobe; and an auxiliary motion transfer device maintaining a continuous secondary operational path between the primary cam follower and the secondary cam follower, the auxiliary motion transfer device being operable to shift the primary cam follower through a plurality of alternative positions relative to the primary cam lobe during at least a portion of the camshaft rotation in response to at least one engine parameter to alter at least one valve operating parameter relative to a set of valve parameters defined by the primary cam lobe profile interacting with an unshifted primary cam follower.",0.5047449642473014,0.9905100715053972,,,,,
49381,"1. A computing device-implemented method, comprising: receiving, at the computing device, threads of a multithread application associated with a first group; receiving, at the computing device, a thread of a second application associated with a second group; identifying, by the computing device and based on receiving the threads of the multithread application, the multithread application; and adjusting, by the computing device, a memory scheduling scheme for the multithread application based on the identification of the multithread application.",0.49518371642002734,0.9903674328400547,,,,,
2543,"1. A photon-counting detector configured to detect photons included in multi-energy radiation, the photon-counting detector comprising: a pixel area configured to absorb the photons incident thereto; and bias circuits configured to supply one of a bias voltage and a bias current to electronic devices in the pixel area, wherein",0.504913586705053,0.9901728265898939,,,,,
4016,"1. A high pressure gas container configured to be charged with a high pressure gas thereinto, the high pressure gas container comprising: a liner configured to be charged with the high pressure gas thereinto; and a reinforcing sleeve that envelops an outer surface of the liner, wherein the liner includes: the reinforcing sleeve is made from a metal and includes: in a forming process, an incline angle of an inner surface of each of the sleeve shoulder portions relative to a center line of the high pressure gas container is formed larger than an incline angle of an outer surface of the respective liner shoulder portion relative to the center line, the reinforcing sleeve is seamless, and the inner surface of the sleeve trunk portion contacts the outer surface of the liner trunk portion without gaps.",0.5050037609849658,0.9899924780300684,,,,,
49939,"1. A method of high-efficiency wireless frequency division multiplexing, comprising: receiving, at a first wireless device from an access point, a reference signal for reserving an entire wireless medium including a set of wireless frequencies available for use by both the first wireless device and a second wireless device, the reference signal including a received signal strength indicator (RSSI) indication of a power level at which at least one of the first and second wireless devices should transmit communications; in response to receiving the reference signal, transmitting, from the first wireless device to the access point, a first communication on a first subset of the set of wireless frequencies, the first communication being transmitted at least partially concurrent with a second communication transmitted on a second subset of the set of wireless frequencies from the second wireless device to the access point, and the first and second subsets of the set of wireless frequencies being mutually exclusive subsets of the set of wireless frequencies; and receiving, from the access point on only the first subset of the set of wireless frequencies, an acknowledgment of the first communication.",0.5052069539559987,0.9895860920880026,,,,,
24540,"1. A method of selecting a cellular network, the method comprising: detecting a Wi-Fi signal; obtaining a country code from the Wi-Fi signal; prioritizing cellular network frequency bands to scan based on the obtained country code to define a band priority; selecting a cellular network based on band priority; and applying a first timer to set a threshold amount of time to elapse before performing the detecting of the Wi-Fi signal and the obtaining of the country code from the Wi-Fi signal and applying a second timer to limit a total scan time.",0.4947553084519708,0.9895106169039416,,,,,
25617,"1. A light-emitting device comprising: a first electrode comprising indium, tin and oxygen; a light-emitting layer over the first electrode, the light-emitting layer comprising a phosphorescent material; a second electrode over the light-emitting layer; a protective layer over and in contact with the second electrode, the protective layer comprising: wherein the protective layer is not in contact with the first electrode.",0.5052454619050742,0.9895090761898515,,,,,
1492,"1. A method of treating a substrate, comprising: identifying a first treatment zone; forming a molten area of the first treatment zone by exposing a surface of the first treatment zone to a first laser pulse, wherein the first laser pulse has a non-uniformity of less than about 5 percent; recrystallizing the molten area of the first treatment zone while exposing the first treatment zone to a first plurality of laser pulses; identifying a second treatment zone; forming a molten area of the second treatment zone by exposing a surface of the second treatment zone to a second laser pulse, wherein the second laser pulse has a non-uniformity of less than about 5 percent; and recrystallizing the molten area of the second treatment zone while exposing the second treatment zone to a second plurality of laser pulses.",0.5053621971374094,0.9892756057251813,,,,,
29137,1. A method of treating a well comprising: (A) forming a fluid comprising: (B) introducing the fluid into a well.,0.4945757836350011,0.9891515672700022,,,,,
13876,"1. An operating system, comprising: at least two instances of the operating system stored in computer readable memory and distributed among at least two different heterogeneous platforms within a computing device, the at least two different heterogeneous platforms comprising a first platform on a first substrate and a second platform on a second substrate different from the first substrate, the first platform comprising a first functionality and at least one application module configured to interact with the first platform via a first local communication path and with the second platform via a remote communication path, the second platform comprising a second functionality and at least one other application module configured to interact with the first platform via the remote communication path and with the second platform via a second local communication path, said at least two instances using single-kernel semantics, the single-kernel semantics presenting a common homogenous operating system abstraction to the at least one application module and the at least one other application module such that the first functionality and second functionality are available to the at least one application module and the at least one other application module in a manner transparent to the at least one application module, the at least one other application module, the first functionality, and the second functionality.",0.4945392001584943,0.9890784003169886,,,,,
37081,"1. A honeycomb structural body comprising: a honeycomb body comprised of a cell formation part and an outer skin part of a cylindrical shape, the outer skin part covering the cell formation part; and a pair of electrodes formed on an outer peripheral surface of the outer skin part so that the electrodes face to each other in a diameter direction of the honeycomb body, wherein each of the electrodes comprises a reference electrode part formed at a central part of the electrode in a circumferential direction of the honeycomb body, one or more outside electrode parts formed at both ends of the reference electrode part, an electrode terminal is formed on the reference electrode part of each of the electrodes, the reference electrode part of one electrode and the reference electrode part of the other electrode face each other in a radial direction of the honeycomb body, and the outside electrode parts of one electrode face the outside electrode parts of the other electrode in a radial direction of the honeycomb body, and an electrical resistivity of the reference electrode part is smaller than an electrical resistivity of each of the outside electrode parts in each of the electrodes, wherein each of the electrodes has a gap between the reference electrode part and the outside electrode part placed adjacent to the end of the reference electrode part in the circumferential direction of the honeycomb body.",0.4945099772861383,0.9890199545722766,,,,,
23183,"1. A method for preparing an interface tab in a web browser, comprising: receiving a request to create the interface tab in the web browser, using a processor; associating page content with the interface tab; defining a limit on computing resource usage to be applied to loading of the interface tab and page content, using the processor, which limit is less than available computing resources, the limit being defined as a percentage of the available computing resources; creating the interface tab using the limit on the computing resource usage defined; and redefining the limit on computing resource usage upon selection of the interface tab via a graphical user interface; categorizing content objects in the page content of the interface tab into smaller content objects and larger content objects; determining the limit on computing resource usage for loading the page content into the interface tab; and visually loading the smaller content objects in the graphical user interface followed by the larger content objects when the available computing resources are limited according to the percentage of the available computing resources defined.",0.4945017457120794,0.9890034914241588,,,,,
9148,"1. A method comprising: providing a first composition that does not comprise polyvinylpyrrolidone, the first composition comprising at least one bromide ion; introducing into the first composition at least one first reducible metal ion and at least one first protecting agent; and reducing the at least one first reducible metal ion to at least one first metal nanowire ring.",0.49446462567154487,0.9889292513430897,,,,,
37882,"1. A light-emitting device comprising: an EL layer comprising a light-emitting layer between an anode and a cathode; a first layer comprising a metal oxide, provided in direct contact with the cathode between the cathode and the EL layer; a second layer comprising a first material whose lowest unoccupied molecular orbital level is higher than an acceptor level of the metal oxide, provided in direct contact with the first layer; and a third layer comprising a second material selected from the group consisting of an alkali metal, an alkaline earth metal, a rare earth metal, an alkali metal compound, an alkaline earth metal compound, and a rare earth metal compound, provided in direct contact with the second layer and the EL layer.",0.5055721898718196,0.9888556202563608,,,,,
40142,"1. A compound of Formula V wherein R is selected from the group consisting of H, C wherein R wherein A and B are each independently selected from the group consisting of hydrogen, C wherein one of V and W is a methoxy group and the other is selected from the group consisting of hydrogen, C wherein two of J, L, and M, are selected from the group consisting of hydrogen, C wherein the other of J, L, and M is a substituent selected from the group consisting of piperidine, perhydropyrimidine, morpholine, pyridine, pyrimidine, indole, isoindole, quinoline, isoquinoline, oxazole, thiazole, and imidazole, wherein the piperidine, perhydropyrimidine, morpholine, pyridine, pyrimidine, indole, isoindole, quinoline, isoquinoline, oxazole, thiazole, or imidazole itself may be optionally substituted one or more times with C or a pharmaceutically acceptable salt thereof.",0.5056242544579006,0.9887514910841988,,,,,
19273,"1. A kit for determining the presence of metapneumovirus (MPV) in a mammalian subject, the kit comprising: a DNA probe of at least 10 nucleotides that specifically hybridizes to a target polynucleotide, wherein the target polynucleotide comprises a sequence encoding a polypeptide that is at least 90% identical to SEQ ID NO: 14 or the complement of the sequence, and wherein the DNA probe does not specifically hybridize to a polynucleotide from avian pneumovirus (APV).",0.505677230601652,0.9886455387966959,,,,,
44538,"1. A method for operating a machine located in choppy waters, comprising: determining measurement variables at a first, relatively early time; calculating a variable characterizing a wave movement expected at a second, relatively late time on the basis of the measurement variables determined at the first, relatively early time; and operating the machine taking into account the variable characterizing the wave movement expected at the second, relatively late time, wherein the variable characterizing the wave movement expected at the second, relatively late time is a speed field or a speed potential, and wherein, on the basis of the measurement variables determined at the first, relatively early time, an initial speed potential or an initial speed field is determined at a first location, and a result speed potential or a result speed field expected at the second, relatively late time is calculated on the basis of the initial speed potential or initial speed field.",0.4943098884928906,0.9886197769857812,,,,,
32430,"1. A method of making N-type thin film transistor, the method comprising: forming a semiconductor carbon nanotube layer on an insulating substrate; applying a source electrode and a drain electrode, wherein the source electrode and the drain electrode are spaced from each other and electrically connected to the semiconductor carbon nanotube layer; depositing a MgO layer on a surface of the semiconductor carbon nanotube layer; forming a functional dielectric layer to cover the MgO layer; and applying a gate electrode on the functional dielectric layer, wherein the gate electrode is insulated from the semiconductor carbon nanotube layer.",0.5058383388585996,0.9883233222828007,,,,,
6297,"1. An isolated plasmid, wherein the plasmid is a native plasmid found in a Clostridium botulinum type A strain and encodes BoNT/A3, wherein the Clostridium botulinum type A strain is Loch Maree.",0.5060897199882518,0.9878205600234964,,,,,
30278,"1. A light emitting device, comprising: a substrate; a first electrode layer disposed on the substrate, the first electrode layer further including: an organic light emitting layer, disposed on the substrate; and a second electrode layer, disposed on the substrate, and the organic light emitting layer is between the first electrode layer and the second electrode layer in the thickness direction of the substrate.",0.49361035532102565,0.9872207106420513,,,,,
11010,"1. A copper foil with a carrier comprising a carrier, an intermediate layer, and an ultra-thin copper layer laminated in this order, the ultra-thin copper layer having a thickness smaller than a thickness of the carrier, wherein the ultra-thin copper layer includes a roughened layer on a surface thereof, and the roughened layer comprises particles having an average diameter D 1 at the particle bottom being apart from the bottom of each particle by 10% of the particle length L 1 of 0.2 to 1.0 μm and having a ratio L 1 /D 1 of the particle length L 1 to the average diameter D 1 at the particle bottom of 15 or less.",0.49345250863389223,0.9869050172677845,,,,,
2040,"1. An electrode assembly comprising: a first electrode stair including at least one first electrode unit; and a second electrode stair including at least one second electrode unit having an area different from that of the first electrode unit, wherein the first electrode stair and the second electrode stair are stacked to be adjacent, separated by at least one separator as a boundary therebetween and including one or more electrode laminates having steps formed by a difference between the areas of the first electrode stair and the second electrode stair, wherein an electrode of the at least one first electrode units includes:",0.4933880654052473,0.9867761308104946,,,,,
32264,"1. A method of synchronizing at least one wireless sensor of a plurality of wireless sensors, comprising: sending at least one reference message along with a request for acquired data from an access point to the at least one wireless sensor of the plurality of wireless sensors, wherein the reference message includes a first timestamp indicating when the reference message was sent according to time of a clock of the access point, and wherein each of the plurality of wireless sensors collects data in synchronization with other of the plurality of wireless sensors; receiving from the at least one wireless sensor a response that includes the requested data, the first timestamp, and at least one other timestamp corresponding to time of a clock of the at least one wireless sensor; determining a relative clock offset of the at least one wireless sensor using the timestamps; and discarding data from at least one of the plurality of wireless sensors that does not correspond to data from other ones of the plurality of wireless sensors, wherein discarding data includes determining a latest start time for data collection for all of the plurality of wireless sensors and determining an earliest end time for all of the plurality of wireless sensors and discarding data that is prior to the latest start time and after the earliest end time.",0.5066151099029945,0.986769780194011,,,,,
31806,"1. An interference correction type single-point detection current sensor for multiple busbars, the single-point detection current sensor comprising: a plurality of magnetic sensor modules which are brought in insulation contact with or installed adjacent to a plurality of respective busbars, measure currents flowing into the busbars using magnetic sensors, and output the measured currents; a signal collection module which collects the measured signals output by the plurality of magnetic sensor modules; and a signal interference correction module which derives corrected current values from which interference has been removed by calculating amounts of interference between the plurality of busbars in the signals collected by the signal collection module.",0.49330428048420316,0.9866085609684063,,,,,
37069,"1. A flywheel apparatus comprising: a motor; a drive shaft connected to said motor; an upper conical section affixed to said drive shaft; and a lower conical section affixed to said drive shaft opposite said upper conical section, said upper conical section and said lower conical section each having a plurality of layers, said plurality of layers comprising:",0.5066978202143081,0.9866043595713838,,,,,
9395,"1. A crystallizing glass solder for high-temperature applications, wherein said crystallizing glass solder is free of PbO and contains, in percent by weight on an oxide basis, 25 to 40%, SiO 2 ; <2, Al 2 O 3 ; 8.4 to 11.2%, B 2 O 3 ; 45 to 60%, BaO; 0 to 5%, CaO; 4.4 to 7.0%, MgO; and 4.4 to 15% of a sum total of MgO, CaO and SrO.",0.49326472851944053,0.9865294570388811,,,,,
